timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.011,0.19,0.97,0.1,-3.22,2.05,-1.18
0.029,0.19,0.98,0.1,-3.1,0.61,-0.9
0.053,0.19,0.98,0.1,-2.96,1.36,-1.18
0.071,0.19,0.98,0.11,-3.19,1.28,-1.18
0.09,0.19,0.98,0.11,-3.07,1.54,-1.18
0.112,0.19,0.98,0.11,-2.31,1.62,-1.33
0.131,0.18,0.98,0.11,-2.78,2.15,-1.66
0.149,0.18,0.98,0.1,-1.98,2.18,-1.25
0.172,0.18,0.98,0.1,-1.74,1.44,-0.78
0.191,0.19,0.97,0.1,-2.14,1.6,-0.6
0.209,0.19,0.98,0.09,-2.32,1.86,-0.84
0.235,0.18,0.98,0.09,-2.53,2.41,-1.13
0.253,0.19,0.98,0.1,-2.15,1.3,-0.66
0.273,0.2,0.97,0.11,-2.81,1.91,-0.72
0.292,0.19,0.98,0.1,-2.75,1.89,-1.31
0.31,0.19,0.97,0.1,-2.63,1.37,-0.82
0.333,0.19,0.98,0.09,-3.02,0.9,-0.84
0.351,0.19,0.98,0.09,-3.48,1.71,-0.84
0.369,0.19,0.98,0.11,-3.68,1.68,-1.16
0.393,0.19,0.98,0.1,-2.98,1.18,-1.04
0.411,0.19,0.98,0.11,-2.73,1.4,-1.39
0.429,0.19,0.98,0.11,-2.41,0.82,-1.01
0.452,0.18,0.98,0.1,-2.72,1.62,-1.34
0.47,0.19,0.99,0.1,-2.27,1.94,-1.3
0.488,0.18,0.98,0.11,-2.84,1.5,-0.96
0.511,0.19,0.97,0.1,-2.55,1.62,-0.53
0.53,0.18,0.98,0.1,-2.38,2.08,-1.27
0.553,0.18,0.99,0.1,-2.58,1.77,-1.02
0.571,0.19,0.97,0.11,-2.99,2.4,-0.7
0.592,0.19,0.98,0.1,-1.59,1.97,-0.46
0.613,0.19,0.98,0.09,-1.76,1.73,-0.69
0.631,0.19,0.97,0.09,-2.08,1.8,-1.21
0.649,0.19,0.98,0.09,-2.11,1.97,-1.34
0.674,0.18,0.98,0.09,-2.05,2.15,-1.36
0.692,0.19,0.98,0.09,-2.7,2.15,-1.16
0.71,0.19,0.98,0.1,-2.75,1.3,-0.98
0.737,0.18,0.98,0.1,-2.18,1.57,-1.08
0.75,0.19,0.98,0.09,-2.47,2.29,-1.19
0.773,0.19,0.98,0.1,-2.46,2.14,-0.44
0.794,0.19,0.99,0.1,-2.08,3.33,-1.45
0.81,0.19,0.98,0.1,-3.19,2.47,-1.27
0.834,0.19,0.97,0.1,-3.3,1.16,-0.63
0.851,0.18,0.97,0.11,-2.66,1.97,-0.98
0.869,0.19,0.98,0.1,-1.48,2.15,-1.4
0.892,0.18,0.99,0.1,-1.45,2.11,-1.27
0.911,0.18,0.98,0.09,-1.66,2.12,-1.04
0.929,0.18,0.98,0.1,-2.35,1.83,-0.63
0.952,0.19,0.97,0.1,-2.61,1.22,-0.64
0.97,0.17,0.99,0.11,-1.6,2.96,-1.18
0.991,0.17,0.98,0.1,-2.11,2.82,-1.5
1.013,0.18,0.97,0.1,-2.2,1.91,-0.4
1.03,0.18,0.98,0.09,-1.44,2.12,-0.05
1.053,0.19,0.98,0.09,-1.33,1.95,-0.31
1.071,0.19,0.98,0.1,-1.73,1.88,-0.32
1.089,0.19,0.98,0.08,-1.79,1.97,-0.46
1.113,0.18,0.98,0.09,-2.69,2.09,-0.61
1.131,0.19,0.97,0.09,-3.36,0.9,-0.34
1.149,0.19,0.98,0.09,-2.67,1.45,-0.5
1.172,0.18,0.98,0.1,-2.87,2.12,-1.33
1.191,0.19,0.98,0.09,-3.01,1.48,-1.02
1.211,0.19,0.98,0.09,-2.55,1.22,-0.87
1.232,0.18,0.99,0.11,-3.19,1.24,-1.13
1.25,0.18,0.98,0.1,-3.79,1.88,-1.24
1.273,0.18,0.97,0.1,-3.59,2.03,-1.31
1.292,0.19,0.97,0.11,-2.73,0.89,-0.81
1.31,0.18,0.99,0.11,-1.85,1.85,-0.81
1.333,0.18,0.98,0.12,-2.53,1.74,-1.27
1.352,0.18,0.98,0.1,-2.05,1.27,-0.75
1.371,0.19,0.98,0.09,-1.82,1.15,-0.78
1.393,0.19,0.98,0.1,-1.82,1.13,-0.47
