timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.003,0.36,0.26,0.94,-3.24,-1.92,-4.52
0.01,0.38,0.25,0.91,-3.31,1.31,-0.96
0.016,0.36,0.25,0.96,-5.97,1.18,1.25
0.023,0.33,0.25,0.93,-6.02,2.32,1.5
0.029,0.31,0.24,0.91,-3.51,0.56,-1.19
0.033,0.34,0.25,0.94,-3.69,-1.08,-1.5
0.038,0.34,0.24,0.89,0.08,-1.02,-0.73
0.046,0.36,0.26,0.92,1.74,3.66,2.41
0.053,0.35,0.24,0.96,-1.39,4.55,6.41
0.059,0.3,0.23,0.97,-1.3,4.76,6.18
0.064,0.29,0.23,1.01,-6.81,4.11,1.85
0.071,0.27,0.21,0.94,-6.24,-1.65,-4.5
0.076,0.3,0.22,0.95,-4.84,-9.42,-8.5
0.081,0.34,0.24,0.88,-0.47,-8.27,-8.32
0.085,0.38,0.25,0.92,1.15,0.27,-3.97
0.089,0.38,0.25,0.93,-0.67,5.77,1.92
0.091,0.31,0.22,0.93,2.66,4.93,1.88
0.093,0.3,0.24,0.98,1.34,1.69,-2.41
0.095,0.32,0.23,0.97,-4.15,2.12,-4.18
0.097,0.3,0.22,0.92,-1.3,-1.4,-5.88
0.099,0.32,0.23,0.89,2.75,-5.5,-9.02
0.101,0.41,0.26,0.96,0.03,1.42,-4.61
0.104,0.38,0.25,0.91,0.27,3.91,1.8
0.106,0.34,0.24,0.95,1.71,1.45,3.6
0.108,0.33,0.23,0.98,-1.33,0.41,2.98
0.11,0.34,0.24,0.98,-4.95,0.52,0.79
0.112,0.4,0.24,1.04,-6.15,-2.41,2.98
0.113,0.45,0.26,1.08,-3.47,-4.87,8.92
0.115,0.39,0.23,1.13,-4.26,0.34,15.91
0.118,0.37,0.21,1.19,-1.79,10.14,15.6
0.12,0.37,0.2,1.21,9.57,8.89,12.05
0.122,0.35,0.2,1.24,8.53,-4.05,10.52
0.124,0.41,0.23,1.2,16.37,-3.04,12.67
0.125,0.51,0.28,1.2,37.48,13.04,21.02
0.127,0.48,0.26,1.25,50.03,45.77,42.41
0.129,0.41,0.23,1.22,42.24,55.65,58.98
0.132,0.13,0.23,1.11,59.6,40.11,56.02
0.134,0.01,0.31,1.39,81.01,-6.37,21.59
0.136,0.22,0.36,1.56,47.01,0.63,1.21
0.138,0.33,0.4,1.51,-5.02,23.88,1.69
0.14,0.4,0.41,1.37,-12.31,11.83,6.75
0.142,0.55,0.41,1.17,-20.72,3.73,18.14
0.144,0.57,0.42,1.07,-5.71,53.51,34.34
0.146,0.34,0.53,1.04,11.86,100.46,33.28
0.148,0.3,0.48,1.17,22.0,126.92,17.74
0.15,0.32,0.5,1.25,4.44,121.02,16.2
0.152,0.2,0.47,1.28,-23.01,74.56,21.3
0.154,0.16,0.42,1.16,-41.97,52.76,24.87
0.156,0.21,0.42,1.2,-102.44,5.37,25.21
0.158,0.14,0.32,0.96,-124.23,8.49,23.59
0.16,0.11,0.26,0.83,-109.91,-18.23,21.89
0.162,0.09,0.08,0.81,-65.36,-22.85,27.33
0.164,0.13,-0.0,0.76,-17.16,-5.53,29.34
0.166,0.16,-0.03,0.75,4.98,18.15,16.37
0.168,0.05,0.12,1.02,11.01,17.56,1.57
0.17,0.14,0.28,1.08,-38.66,16.78,-15.19
0.172,0.41,0.39,1.01,-47.74,-8.87,9.66
0.174,0.5,0.45,1.05,-37.25,-24.72,44.81
0.176,0.34,0.34,1.04,-36.67,-37.82,67.69
0.178,0.2,0.25,1.05,-61.21,-39.27,62.24
0.18,0.14,0.13,0.97,-71.05,-47.4,53.39
0.181,0.19,-0.0,0.85,-63.3,-32.69,30.99
0.184,0.26,0.01,0.95,-72.93,-21.11,10.75
0.186,0.27,0.06,1.11,-97.73,7.05,0.81
0.189,0.32,0.04,0.88,-98.53,-0.11,6.21
0.191,0.38,0.03,0.83,-61.71,-34.49,30.95
0.193,0.4,-0.0,0.84,-34.9,-54.34,55.53
0.195,0.34,-0.04,0.84,-26.32,-55.22,64.84
0.197,0.23,-0.1,0.84,-19.4,-39.05,48.96
0.199,0.32,-0.14,0.91,-32.17,-15.82,21.4
0.204,0.27,-0.07,0.94,-43.68,21.15,-6.78
0.214,0.24,-0.03,0.94,-66.79,37.05,-36.98
