timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.001,0.0,0.98,-0.06,5.82,10.61,-5.57
0.003,0.01,0.98,-0.06,6.21,5.85,-4.7
0.005,0.01,0.97,-0.07,7.91,3.74,-5.63
0.006,0.02,0.98,-0.1,7.88,4.21,-6.46
0.008,0.0,0.96,-0.09,4.9,6.27,-6.17
0.009,-0.02,0.96,-0.1,5.22,5.36,-7.88
0.011,-0.03,0.98,-0.13,7.01,3.53,-8.47
0.013,-0.05,1.0,-0.15,5.62,5.91,-6.2
0.014,-0.04,0.98,-0.13,0.58,5.1,-4.92
0.015,-0.02,0.97,-0.12,-4.08,2.66,-2.4
0.016,-0.02,0.98,-0.11,-0.23,1.6,-3.28
0.017,-0.05,0.99,-0.1,0.03,8.09,-3.42
0.019,-0.08,1.0,-0.06,-0.67,16.21,-1.65
0.02,-0.04,0.98,-0.07,-2.99,10.5,1.44
0.021,-0.02,0.97,-0.11,-0.84,5.94,2.95
0.022,-0.02,0.97,-0.18,1.83,1.16,3.44
0.023,-0.0,0.96,-0.2,-1.01,-11.57,1.08
0.023,-0.0,0.96,-0.24,-1.57,-14.12,4.05
0.024,0.0,0.96,-0.29,-5.24,-15.66,4.29
0.025,0.02,0.98,-0.35,-9.97,-26.03,5.94
0.026,0.02,0.98,-0.37,-15.86,-22.35,9.31
0.027,0.01,0.97,-0.42,-28.14,-24.78,11.34
0.028,0.07,0.96,-0.45,-46.08,-50.37,14.17
0.029,0.12,0.96,-0.47,-61.24,-64.92,20.11
0.03,0.16,0.92,-0.43,-72.64,-82.2,13.65
0.031,0.16,0.91,-0.36,-92.37,-84.21,12.26
0.032,0.18,0.9,-0.31,-99.07,-77.28,14.55
0.033,0.16,0.84,-0.2,-118.14,-68.38,11.51
0.034,0.15,0.8,-0.13,-144.69,-74.15,3.48
0.035,0.17,0.79,-0.02,-157.36,-80.11,4.87
0.036,0.2,0.69,0.12,-172.47,-73.57,17.89
0.037,0.16,0.55,0.25,-190.6,-52.32,14.98
0.038,0.19,0.58,0.3,-190.11,-58.49,3.95
0.038,0.18,0.6,0.39,-187.37,-57.42,-1.19
0.039,0.12,0.49,0.48,-208.96,-32.84,4.52
0.04,0.08,0.37,0.66,-223.86,-18.69,9.36
0.041,0.03,0.26,0.81,-226.78,-23.94,11.71
0.042,0.03,0.25,0.83,-188.78,-20.38,8.38
0.043,0.04,0.36,0.73,-176.63,-7.3,18.5
0.044,0.29,0.13,0.92,-190.53,-23.11,23.21
0.044,0.39,-0.16,1.12,-224.58,-76.79,53.11
0.045,0.45,-0.15,1.11,-169.11,-72.87,51.63
0.046,0.39,0.0,0.87,-140.9,-19.95,44.09
0.047,0.28,-0.03,0.95,-133.02,18.5,22.69
0.048,0.12,-0.03,1.0,-125.28,48.26,17.85
0.049,0.1,-0.1,1.13,-103.28,88.23,22.26
0.049,0.19,-0.14,1.14,-107.4,23.39,26.9
0.05,0.25,-0.23,1.21,-112.06,-21.27,21.11
0.051,0.06,-0.13,1.08,-91.54,-16.66,9.31
0.052,0.01,-0.1,1.01,-87.57,9.63,17.44
0.053,0.09,-0.25,1.08,-96.76,-0.31,30.37
0.054,0.32,-0.34,1.14,-88.44,-35.25,36.31
0.054,0.3,-0.39,1.18,-71.65,4.87,34.17
0.055,0.24,-0.37,1.19,-53.47,12.37,20.98
0.056,0.23,-0.35,1.18,-51.68,7.08,12.75
0.057,0.23,-0.33,1.15,-27.66,9.77,12.23
0.058,0.27,-0.36,1.14,-28.87,-1.15,15.63
0.058,0.25,-0.33,1.08,-31.57,-8.41,10.4
0.059,0.27,-0.32,1.05,-21.37,-5.53,4.53
0.06,0.27,-0.3,1.03,-19.69,0.63,6.31
0.061,0.26,-0.33,0.99,-14.55,7.02,6.46
0.062,0.21,-0.29,0.99,-0.09,30.03,2.37
0.062,0.19,-0.29,0.97,-8.43,12.29,-1.97
0.063,0.21,-0.28,0.97,-3.42,-2.03,-0.7
