timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,0.19,0.07,0.92,-7.44,8.89,2.49
0.002,0.12,0.05,0.93,-6.52,0.4,11.47
0.004,0.18,0.06,0.93,-6.4,0.34,14.79
0.006,0.2,0.07,0.93,-4.26,5.54,9.34
0.007,0.15,0.09,0.89,-8.67,8.72,5.36
0.009,0.14,0.09,0.91,-13.95,8.0,5.4
0.01,0.1,0.06,0.94,-17.02,4.27,11.22
0.012,0.18,0.02,0.95,-13.44,1.6,12.64
0.013,0.2,0.02,0.93,-12.76,3.3,8.85
0.014,0.19,0.03,0.94,-12.05,5.47,5.19
0.016,0.13,0.04,0.93,-10.95,3.98,10.12
0.017,0.16,0.02,0.95,-15.53,2.44,14.29
0.018,0.18,0.0,0.97,-16.98,3.66,12.35
0.019,0.19,0.0,0.98,-12.34,3.82,5.36
0.02,0.14,0.01,1.0,-10.76,2.21,9.89
0.021,0.16,-0.02,1.02,-13.02,0.09,13.88
0.023,0.2,-0.03,1.07,-12.53,-4.58,9.71
0.024,0.24,-0.02,1.08,-11.36,-5.07,6.96
0.025,0.27,-0.03,1.07,-7.68,1.44,3.95
0.026,0.29,-0.06,1.1,-3.36,6.2,1.97
0.027,0.36,-0.07,1.08,-4.27,3.21,-2.75
0.028,0.36,-0.09,1.08,1.45,0.21,-6.05
0.029,0.38,-0.07,1.06,12.29,0.2,-14.7
0.03,0.35,-0.03,1.01,17.24,4.31,-20.18
0.031,0.32,0.0,0.98,15.97,3.82,-22.06
0.032,0.26,0.03,0.97,11.57,0.63,-18.47
0.033,0.27,0.04,0.97,8.34,9.53,-21.62
0.034,0.26,0.05,0.96,5.44,11.08,-24.32
0.034,0.24,0.02,0.97,4.9,17.74,-34.2
0.035,0.21,0.03,0.95,6.58,10.21,-39.77
0.036,0.19,0.02,0.9,10.67,4.69,-40.09
0.037,0.19,0.04,0.87,8.6,1.47,-39.92
0.038,0.15,0.05,0.87,6.09,-0.24,-41.37
0.039,0.12,0.03,0.87,6.26,-3.69,-40.52
0.04,0.13,0.04,0.85,4.21,-10.95,-37.07
0.041,0.19,0.06,0.85,0.08,-7.56,-39.19
0.041,0.17,0.04,0.88,-2.53,-2.0,-43.97
0.042,0.13,0.06,0.85,-2.92,-1.94,-43.94
0.043,0.14,0.08,0.82,-7.01,4.27,-44.05
0.044,0.11,0.09,0.85,-15.95,5.16,-44.41
0.045,0.08,0.05,0.92,-24.87,2.14,-49.24
0.045,0.06,0.04,0.94,-21.77,4.05,-52.12
0.046,0.06,0.06,0.9,-20.03,12.5,-47.08
0.047,-0.01,0.04,0.97,-27.66,16.44,-37.83
0.048,-0.04,0.02,1.0,-29.27,11.21,-35.83
0.049,-0.02,-0.02,1.02,-26.87,6.35,-32.02
0.05,0.05,-0.07,1.04,-16.75,14.93,-27.54
0.05,0.02,-0.07,1.04,-13.97,17.02,-23.16
0.051,0.03,-0.08,1.04,-9.24,14.95,-20.61
0.052,0.02,-0.05,1.0,-7.25,18.56,-21.62
0.053,-0.03,-0.06,1.02,-6.09,10.6,-19.31
0.054,-0.03,-0.06,1.03,-3.07,3.94,-17.51
0.054,-0.02,-0.03,1.03,3.91,10.32,-14.14
0.055,-0.05,0.0,1.02,4.84,11.98,-9.98
0.056,-0.04,0.02,0.99,0.92,8.29,-4.58
0.057,0.01,0.02,0.96,-3.34,10.52,-0.78
0.058,0.08,-0.02,0.95,-2.7,13.15,-1.48
0.058,0.11,-0.04,0.96,0.7,10.09,-8.76
0.059,0.09,-0.01,0.92,3.8,10.4,-8.44
0.06,0.06,-0.01,0.91,1.47,4.21,-1.39
0.061,0.11,-0.01,0.93,1.21,4.98,-2.63
0.062,0.09,-0.02,0.96,1.04,3.91,-9.37
0.062,0.09,-0.01,0.94,0.14,3.4,-9.44
0.063,0.08,-0.01,0.94,-1.54,5.01,-7.37
0.064,0.08,-0.01,0.94,-1.92,5.37,-6.05
0.065,0.08,-0.01,0.93,-2.4,3.97,-7.82
0.066,0.07,-0.0,0.93,-3.1,3.54,-11.5
0.067,0.06,0.01,0.93,-2.96,1.31,-10.35
0.068,0.06,0.0,0.95,-1.42,9.33,-3.54
0.07,0.02,-0.01,0.97,-1.42,11.42,-3.94
0.092,-0.02,-0.0,0.98,-1.82,8.14,-7.05
0.114,-0.07,0.01,0.98,-0.14,6.63,-4.52
0.138,-0.2,-0.02,1.04,-0.02,11.3,-4.23
0.16,-0.18,-0.03,1.06,0.12,0.06,2.24
0.182,-0.15,-0.02,1.01,4.66,-1.33,9.82
0.206,-0.13,0.02,0.97,9.37,7.1,15.19
0.234,-0.12,0.04,0.93,11.45,1.85,15.6
0.256,-0.07,0.07,0.85,12.76,-2.47,11.69
0.28,0.01,0.05,0.86,6.84,-9.83,9.79
0.302,0.08,0.01,0.89,16.32,-4.32,10.24
0.324,0.04,-0.0,0.88,19.83,10.64,-4.6
0.348,-0.22,0.04,0.88,23.04,16.37,-15.59
0.37,-0.08,0.04,0.83,23.74,3.77,7.53
0.393,-0.01,0.03,0.88,17.68,4.02,24.35
0.417,0.03,0.03,0.89,9.36,9.18,18.61
0.444,-0.03,0.05,0.88,5.13,8.78,2.37
0.466,-0.09,0.1,0.84,6.46,16.4,-4.93
0.49,-0.05,0.05,0.87,-2.08,19.45,10.67
0.513,-0.05,0.03,0.9,-4.02,9.79,23.36
0.535,-0.1,0.04,0.91,-5.3,5.53,18.46
0.558,-0.02,0.04,0.88,-6.69,-9.34,30.21
0.581,0.02,0.05,0.87,0.11,-7.16,39.63
0.603,0.05,0.04,0.9,-1.8,-3.73,40.58
0.627,0.02,0.03,0.9,-3.66,-6.14,36.03
0.654,0.01,0.07,0.88,1.42,-6.76,32.08
0.676,0.03,0.11,0.84,2.79,-10.17,34.38
