timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.001,0.17,-0.16,0.93,3.24,7.54,-3.71
0.003,0.17,-0.17,0.96,3.33,1.1,-1.37
0.005,0.17,-0.22,0.99,-2.84,1.04,1.74
0.007,0.2,-0.15,0.91,5.39,7.65,2.46
0.008,0.19,-0.16,0.96,-4.76,19.31,-0.63
0.01,0.22,-0.17,0.95,-1.57,15.27,-0.89
0.011,0.19,-0.18,0.96,2.6,14.38,-0.92
0.012,0.19,-0.14,0.92,4.52,17.16,-1.68
0.014,0.23,-0.16,0.91,3.07,5.59,-2.7
0.015,0.15,-0.18,0.91,4.95,12.96,0.35
0.016,0.15,-0.11,0.86,14.78,14.46,1.04
0.017,0.14,-0.16,0.92,2.12,18.06,-0.81
0.019,0.12,-0.12,0.89,-3.25,11.33,-3.02
0.02,0.2,-0.1,0.99,-7.51,11.83,-0.95
0.021,0.07,-0.24,1.1,-23.16,1.51,7.85
0.022,0.26,-0.1,0.95,-6.6,9.86,2.2
0.023,0.17,-0.12,1.11,-15.68,16.34,4.82
0.024,0.29,-0.15,1.07,-26.72,-7.42,14.02
0.025,0.14,-0.14,1.19,-16.15,-12.87,7.89
0.026,0.15,-0.17,1.25,-7.65,-26.64,4.47
0.027,0.27,-0.16,1.23,-3.59,-30.69,5.28
0.028,0.24,-0.16,1.16,22.31,-28.85,-5.04
0.029,0.34,-0.15,1.14,42.67,-55.28,-15.48
0.03,0.2,-0.1,1.11,36.47,19.5,-22.29
0.031,0.25,-0.15,1.12,33.13,8.99,-21.11
0.032,0.18,-0.09,1.02,26.27,-11.08,-25.92
0.033,0.15,-0.08,1.03,28.82,22.82,-30.02
0.034,0.2,-0.05,1.04,14.0,-8.9,-20.93
0.035,0.38,-0.09,1.04,10.23,-33.94,-12.46
0.036,0.4,0.01,1.02,25.65,-12.61,-16.32
0.037,0.26,-0.03,0.94,11.85,-4.15,-16.0
0.038,0.39,-0.06,1.04,-31.37,7.83,-15.47
0.039,0.33,-0.06,0.96,-4.34,5.82,-16.14
0.04,0.26,0.01,0.87,6.14,14.29,-24.21
0.04,0.3,-0.01,0.79,-8.44,-9.04,-26.4
0.041,0.39,-0.11,0.85,-41.31,-22.75,-24.09
0.042,0.26,-0.13,0.92,-44.08,26.92,-17.22
0.043,0.21,-0.08,0.83,-48.52,21.47,-28.08
0.044,0.36,-0.2,0.89,-74.9,-52.53,-28.76
0.045,0.34,-0.27,0.91,-59.73,-50.96,-18.81
0.045,0.28,-0.16,0.89,-20.69,7.44,-19.37
0.046,0.3,-0.14,0.79,-32.08,-0.32,-19.34
0.047,0.35,-0.31,0.91,-52.63,-6.38,-20.24
0.048,0.33,-0.3,0.89,-28.02,-18.37,-29.33
0.049,0.23,-0.22,0.85,15.79,14.87,-23.36
0.049,0.21,-0.14,0.78,9.48,11.77,-22.75
0.05,0.27,-0.18,0.8,-6.46,-17.4,-14.92
0.051,0.3,-0.21,0.82,-11.16,-14.06,-10.23
0.052,0.31,-0.21,0.84,-6.7,-12.99,-5.42
0.053,0.29,-0.12,0.77,-12.09,-17.76,-7.83
0.054,0.32,-0.18,0.77,-26.78,-30.18,-8.63
0.054,0.36,-0.24,0.81,-39.08,-40.0,-9.74
0.055,0.37,-0.24,0.85,-47.76,-43.71,0.89
0.056,0.4,-0.27,0.87,-48.92,-24.55,11.65
0.057,0.4,-0.28,0.78,-48.27,-15.76,14.21
0.058,0.41,-0.44,0.95,-46.23,-4.37,10.5
0.058,0.43,-0.35,0.89,-18.4,-42.31,-4.63
0.059,0.39,-0.28,0.82,8.56,-17.69,-8.9
0.06,0.38,-0.22,0.78,11.08,-11.56,-7.11
0.061,0.41,-0.27,0.83,2.2,-25.07,-3.44
