timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.001,0.49,0.05,0.88,3.47,9.25,26.18
0.003,0.49,0.08,0.87,8.66,6.63,30.89
0.005,0.5,0.09,0.87,6.79,7.54,30.11
0.006,0.52,0.08,0.91,3.11,8.4,28.4
0.008,0.52,0.07,0.87,3.63,8.6,24.03
0.009,0.57,0.1,0.86,5.95,2.12,20.38
0.011,0.62,0.11,0.84,5.66,6.69,18.11
0.013,0.57,0.11,0.85,0.11,20.18,8.2
0.014,0.53,0.12,0.86,-12.21,24.09,-21.92
0.015,0.48,0.11,0.86,-13.28,34.24,-34.67
0.017,0.3,0.05,0.93,-18.09,33.63,-44.14
0.018,0.36,-0.0,0.96,-13.8,4.08,-16.37
0.019,0.55,-0.02,0.93,-5.07,-8.21,21.39
0.02,0.52,0.05,0.87,8.69,6.46,27.25
0.021,0.47,0.08,0.84,11.1,14.75,4.03
0.022,0.4,0.09,0.88,2.76,12.5,-8.9
0.023,0.37,0.08,0.9,-1.3,9.07,-13.83
0.025,0.45,0.08,0.89,3.01,-7.88,7.85
0.026,0.55,0.08,0.84,4.5,-5.48,16.72
0.027,0.54,0.08,0.86,3.07,2.53,13.62
0.028,0.47,0.09,0.87,-1.34,14.79,-4.67
0.029,0.46,0.1,0.88,-2.11,14.21,-7.6
0.029,0.5,0.08,0.9,-2.0,9.56,0.63
0.03,0.6,0.05,0.87,0.06,-1.33,14.78
0.031,0.6,0.07,0.89,-2.29,-6.05,7.69
0.032,0.61,0.08,0.92,-8.44,-14.72,0.06
0.033,0.61,0.06,0.94,-11.33,-2.17,2.26
0.034,0.63,0.04,0.94,-9.65,6.7,5.68
0.035,0.6,0.05,0.95,-6.64,12.52,4.05
0.036,0.55,0.07,0.95,-4.41,12.79,-5.65
0.037,0.51,0.07,0.94,-2.92,8.7,-8.37
0.038,0.45,0.1,0.93,-0.76,8.18,-10.08
0.039,0.42,0.12,0.93,2.37,5.05,-7.74
0.04,0.42,0.11,0.93,2.12,7.85,-5.89
0.04,0.38,0.08,0.95,-0.17,9.82,-6.5
0.041,0.38,0.1,0.93,3.76,6.23,-10.9
0.042,0.36,0.11,0.91,7.24,7.56,-11.95
0.043,0.37,0.11,0.91,6.64,7.54,-8.84
0.044,0.37,0.1,0.92,2.9,6.02,-6.08
0.044,0.4,0.09,0.9,3.53,2.75,-5.73
0.046,0.37,0.11,0.88,3.18,2.84,-6.18
0.046,0.37,0.1,0.89,-0.63,3.37,-6.26
0.047,0.36,0.11,0.89,-1.77,4.37,-3.79
0.048,0.36,0.11,0.9,-3.13,3.13,-1.95
0.049,0.36,0.11,0.89,-3.76,1.36,1.6
0.049,0.36,0.11,0.9,-3.22,2.5,1.42
0.05,0.33,0.08,0.93,-5.19,1.24,2.37
0.051,0.34,0.09,0.93,-4.03,-1.66,6.2
0.052,0.33,0.1,0.91,-1.76,-2.37,8.2
0.079,0.31,0.1,0.91,-0.53,-1.51,11.3
0.101,0.29,0.09,0.91,3.95,8.79,17.02
0.123,0.28,0.1,0.9,8.43,14.34,20.43
