timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.001,0.26,0.93,0.32,-6.46,-0.21,-1.51
0.003,0.28,0.9,0.34,-2.11,0.75,0.95
0.004,0.28,0.94,0.31,-1.47,-1.65,1.18
0.006,0.25,0.94,0.28,1.62,4.02,-0.87
0.008,0.26,0.93,0.31,-1.4,0.73,-0.24
0.009,0.26,0.93,0.28,-1.16,2.93,1.74
0.011,0.25,0.93,0.28,-1.59,4.89,0.56
0.012,0.26,0.93,0.31,-2.85,7.11,-1.13
0.013,0.26,0.92,0.29,-4.55,5.22,-0.37
0.015,0.27,0.92,0.3,-4.06,2.32,0.9
0.016,0.29,0.93,0.32,-0.35,1.11,0.7
0.017,0.27,0.95,0.27,-1.22,1.04,-0.24
0.018,0.29,0.91,0.31,-2.63,0.47,-1.05
0.019,0.26,0.93,0.26,1.33,2.44,-1.25
0.021,0.22,0.87,0.36,-6.75,-1.73,0.15
0.022,0.26,0.93,0.26,-4.87,-5.25,-2.56
0.023,0.29,0.9,0.27,-6.98,2.02,2.11
0.024,0.25,0.9,0.27,-7.63,4.06,-1.6
0.025,0.24,0.92,0.2,-12.52,3.45,0.58
0.026,0.23,0.93,0.13,-18.09,3.44,0.7
0.027,0.2,0.97,-0.0,-34.5,5.13,1.91
0.028,0.24,0.8,0.2,-65.82,-0.4,5.28
0.029,0.2,0.8,0.32,-108.15,7.5,9.74
0.03,0.17,0.9,0.28,-112.58,31.76,14.9
0.031,0.11,0.87,0.21,-133.68,41.24,25.91
0.032,0.18,0.58,0.94,-184.35,22.12,47.47
0.033,0.32,0.66,0.85,-110.9,42.99,33.56
0.034,0.29,0.82,0.56,-81.44,42.98,32.72
0.035,0.18,0.87,0.35,-92.03,58.37,29.18
0.036,0.18,0.59,0.52,-131.91,38.82,37.5
0.037,0.34,0.55,0.55,-160.89,-47.28,34.31
0.038,0.36,0.49,0.54,-178.12,-44.44,37.47
0.039,0.3,0.34,0.52,-214.17,21.51,48.31
0.04,0.34,0.09,0.68,-253.8,30.15,49.31
0.041,0.55,-0.17,1.05,-268.26,-45.65,7.22
0.041,0.46,-0.17,1.53,-226.9,-15.11,20.79
0.042,0.31,-0.08,1.29,-113.18,131.62,21.73
0.043,0.21,0.07,0.91,-63.65,123.86,14.53
0.044,0.1,0.09,0.89,-57.31,98.87,22.7
0.045,0.02,-0.0,1.03,-78.24,95.3,43.07
0.046,0.15,-0.03,0.98,-62.11,-9.44,16.03
0.046,0.24,-0.1,0.94,-89.57,-69.3,14.79
0.047,0.22,-0.14,0.98,-95.1,-6.02,24.98
0.048,0.32,-0.27,1.11,-102.72,-25.5,22.09
0.049,0.4,-0.3,1.18,-84.44,-19.88,14.82
0.05,0.26,-0.3,1.19,-41.71,17.76,2.76
0.051,0.23,-0.26,1.0,-10.02,22.72,-18.43
0.051,0.23,-0.22,1.04,2.5,-11.15,-20.17
0.052,0.3,-0.25,1.05,-0.7,-3.18,-6.12
