timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.001,0.1,-0.15,0.97,4.14,1.76,0.08
0.002,0.09,-0.12,0.96,2.72,-0.44,0.7
0.003,0.1,-0.13,0.95,0.96,-1.02,0.31
0.003,0.11,-0.14,0.97,1.73,-0.49,0.24
0.004,0.1,-0.12,0.95,0.95,-0.34,0.5
0.005,0.12,-0.13,0.96,0.53,-0.64,-0.14
0.005,0.1,-0.13,0.98,0.53,0.52,0.05
0.006,0.1,-0.13,0.98,-0.41,1.36,-0.55
0.007,0.08,-0.14,1.0,-0.6,0.93,0.06
0.008,0.08,-0.15,1.01,0.84,0.66,1.24
0.008,0.08,-0.14,1.0,0.96,1.53,1.88
0.009,0.08,-0.14,0.99,0.43,-0.61,2.02
0.01,0.1,-0.13,0.99,0.18,-0.29,3.37
0.01,0.1,-0.15,1.0,0.53,-0.76,2.52
0.011,0.12,-0.14,0.99,2.21,-1.22,2.43
0.012,0.13,-0.13,0.99,1.71,1.45,2.63
0.013,0.11,-0.13,0.99,2.5,-2.6,0.64
0.013,0.14,-0.13,0.97,1.5,0.73,1.88
0.014,0.11,-0.14,0.98,0.14,2.2,-0.15
0.015,0.11,-0.13,0.97,2.05,-1.91,0.15
0.016,0.1,-0.12,0.96,-0.66,0.9,0.92
0.016,0.09,-0.14,0.99,0.93,0.09,0.02
0.017,0.1,-0.14,0.97,1.34,3.18,0.69
0.018,0.07,-0.14,0.97,-0.37,2.78,0.73
0.018,0.09,-0.13,0.98,0.17,1.88,0.63
0.019,0.09,-0.14,0.96,-0.27,3.24,1.3
0.02,0.08,-0.14,0.99,-0.03,0.89,0.95
0.02,0.09,-0.13,0.97,0.34,1.01,2.0
0.021,0.09,-0.14,0.98,-0.76,0.81,1.39
0.022,0.1,-0.14,1.0,-0.99,1.74,1.95
0.022,0.09,-0.14,0.99,-0.93,1.56,1.71
0.023,0.1,-0.15,1.0,0.21,0.21,1.56
0.024,0.1,-0.16,1.0,-0.38,0.34,1.39
0.024,0.11,-0.14,0.99,0.66,-0.95,0.56
0.025,0.09,-0.16,1.01,-0.24,-1.44,1.01
0.026,0.1,-0.15,1.0,1.36,1.01,0.31
0.027,0.09,-0.17,1.0,2.61,0.29,0.76
0.027,0.1,-0.14,0.99,3.4,1.74,-0.17
0.028,0.13,-0.16,0.93,2.92,2.66,-0.7
0.029,0.08,-0.15,0.98,2.41,0.89,-0.67
0.029,0.08,-0.15,0.98,3.37,0.87,-0.29
0.03,0.08,-0.13,0.97,1.94,1.19,-0.34
0.031,0.08,-0.14,0.96,1.18,1.51,-0.03
0.031,0.08,-0.14,0.98,0.2,0.78,1.08
0.032,0.1,-0.15,0.99,1.31,0.2,1.4
0.033,0.09,-0.14,0.99,0.46,-0.2,1.39
0.034,0.1,-0.15,0.99,0.43,0.27,0.12
0.034,0.09,-0.16,1.0,0.67,0.79,0.93
0.035,0.07,-0.15,0.99,1.21,-0.4,0.34
0.036,0.09,-0.15,0.99,1.27,-1.01,0.5
0.036,0.09,-0.14,0.99,2.02,-1.01,0.15
0.037,0.1,-0.14,0.97,0.81,-0.34,-0.02
0.038,0.1,-0.15,0.98,-0.05,-0.34,-1.11
0.038,0.08,-0.15,0.99,0.0,-0.95,-0.75
0.039,0.09,-0.15,0.99,1.24,-2.5,-0.85
