timestamp,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.002,-0.01,-0.21,0.97,-2.93,-0.75,-0.26
0.004,-0.0,-0.22,0.98,-3.86,2.4,-1.88
0.005,-0.03,-0.22,1.0,-2.99,1.01,-1.62
0.006,-0.05,-0.23,1.0,-1.3,-0.56,1.8
0.008,-0.04,-0.24,1.02,0.43,6.06,6.21
0.009,-0.04,-0.23,1.01,3.53,6.29,6.56
0.011,-0.02,-0.22,0.99,2.47,1.94,3.53
0.012,-0.03,-0.23,0.98,0.49,-1.71,-0.17
0.013,-0.02,-0.23,1.0,0.44,-2.87,-0.7
0.014,-0.03,-0.24,0.98,1.71,-0.67,1.54
0.015,-0.01,-0.23,0.98,2.23,0.34,1.36
0.017,-0.0,-0.22,0.97,2.26,-1.1,-1.18
0.018,-0.01,-0.22,0.97,-0.31,-1.88,-2.93
0.019,-0.01,-0.23,0.98,-0.6,-0.81,-2.14
0.02,-0.02,-0.23,0.98,-0.02,2.34,-0.96
0.021,-0.03,-0.23,0.98,0.47,2.9,0.41
0.022,-0.03,-0.22,0.99,0.72,2.44,-1.16
0.023,-0.03,-0.22,0.96,-1.18,0.9,-1.48
0.025,-0.04,-0.22,0.99,-4.35,1.74,-0.09
0.026,-0.05,-0.24,1.01,-0.81,0.49,0.09
0.027,-0.04,-0.24,0.99,1.19,0.82,1.25
0.028,-0.03,-0.24,1.0,1.34,1.18,1.6
0.029,-0.03,-0.24,1.0,3.44,-0.92,1.25
0.03,-0.01,-0.23,0.98,1.08,2.03,0.32
0.031,-0.03,-0.24,0.99,0.56,1.92,-2.27
0.032,-0.04,-0.24,0.99,1.04,-2.99,-1.5
0.033,-0.02,-0.24,1.0,2.05,-1.18,-0.58
0.034,-0.02,-0.23,0.98,2.02,2.73,-0.87
0.035,-0.01,-0.24,0.98,0.89,-0.18,-1.07
0.036,-0.03,-0.23,0.99,0.89,0.21,-1.1
0.037,-0.01,-0.24,1.0,2.99,3.44,-1.6
0.038,0.0,-0.24,1.0,4.5,2.82,-5.5
0.039,0.02,-0.25,1.0,6.64,1.82,-11.3
0.039,0.09,-0.25,1.04,9.08,10.06,-21.76
0.04,0.14,-0.26,1.06,19.54,15.59,-41.07
0.041,0.12,-0.26,1.04,25.94,12.41,-56.0
0.042,0.08,-0.25,1.02,23.54,6.14,-61.42
0.043,0.11,-0.26,1.04,14.99,-5.08,-65.8
0.044,0.17,-0.25,1.01,21.44,-0.96,-76.38
0.045,0.2,-0.26,1.01,14.98,-0.95,-86.69
0.046,0.37,-0.27,1.0,15.36,12.4,-109.45
0.047,0.36,-0.26,1.02,19.33,31.73,-144.23
0.048,0.24,-0.29,0.96,29.31,12.23,-175.56
0.049,0.14,-0.3,1.0,42.89,-5.85,-201.4
